Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Scottie Barnes,Toronto Raptors,SF,6-7,227,"August 1, 2001",US,3,https://www.basketball-reference.com/players/b/barnesc01.html
