season,age,team,position,games,games started,minutes played,field goals,field goal att,field goal pct,3-Pts,3-Pts Att,3-Pts Pct,2-Pts,2-Pts Att,2-Pts Pct,EFG pct,free throws,free throw att,free throw pct,offensive rebounds,defensive rebounds,total rebounds,assists,steals,blocks,turnovers,personal fouls,total pts
2024-2025 Season,19,ATL,SF,43,41,1027,180,429,.420,57,183,.311,123,246,.500,.486,68,98,.694,57,94,151,53,35,21,49,84,485
