Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Guerschon Yabusele,Philadelphia 76ers,PF,6-8,260,"December 17, 1995",FR,2,https://www.basketball-reference.com/players/y/yabusgu01.html
