Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Hunter Tyson,Denver Nuggets,PF,6-8,215,"June 13, 2000",US,R,https://www.basketball-reference.com/players/t/tysonhu01.html
