Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Reece Beekman,Golden State Warriors,PG,6-1,190,"October 8, 2001",US,R,https://www.basketball-reference.com/players/b/beekmre01.html
