Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
T.J. Warren,Minnesota Timberwolves,SF,6-8,220,"September 5, 1993",US,8,https://www.basketball-reference.com/players/w/warretj01.html
