Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Dillon Jones,Oklahoma City Thunder,SF,6-5,235,"October 29, 2001",US,R,https://www.basketball-reference.com/players/j/jonesdi01.html
