Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Harrison Ingram,San Antonio Spurs,SF,6-5,230,"November 27, 2002",US,R,https://www.basketball-reference.com/players/i/ingraha01.html
