Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Brandon Boston Jr.,New Orleans Pelicans,SG,6-7,185,"November 28, 2001",US,3,https://www.basketball-reference.com/players/b/bostobr01.html
