Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Terquavion Smith,Philadelphia 76ers,PG,6-4,165,"December 31, 2002",US,R,https://www.basketball-reference.com/players/s/smithte01.html
