Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Jaylon Tyson,Cleveland Cavaliers,SG,6-6,215,"December 2, 2002",US,R,https://www.basketball-reference.com/players/t/tysonja01.html
