Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Gabe Vincent,Los Angeles Lakers,PG,6-3,195,"June 14, 1996",US,4,https://www.basketball-reference.com/players/v/vincega01.html
