Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Malevy Leons,Oklahoma City Thunder,SF,6-9,210,"September 23, 1999",NL,R,https://www.basketball-reference.com/players/l/leonsma01.html
