Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Chuma Okeke,Orlando Magic,SF,6-6,229,"August 18, 1998",US,3,https://www.basketball-reference.com/players/o/okekech01.html
