season,age,team,position,games,games started,minutes played,field goals,field goal att,field goal pct,3-Pts,3-Pts Att,3-Pts Pct,2-Pts,2-Pts Att,2-Pts Pct,free throws,free throw att,free throw pct,offensive rebounds,defensive rebounds,total rebounds,assists,steals,blocks,turnovers,personal fouls,total pts
2024-2025 Season,25,ATL,PG,22,3,386,4.6,10.8,.422,2.0,5.6,.350,2.6,5.2,.500,.513,1.0,1.0,1.000,0.5,2.7,3.2,4.8,2.1,0.6,2.4,2.8,12.1
