Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Malcolm Cazalon,Detroit Pistons,SG,6-6,212,"August 27, 2001",FR,R,https://www.basketball-reference.com/players/c/cazalma01.html
