Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Bryce McGowens,Portland Trail Blazers,SG,6-7,179,"November 8, 2002",US,2,https://www.basketball-reference.com/players/m/mcgowbr01.html
