Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Lester Quiñones,Golden State Warriors,SG,6-5,208,"November 16, 2000",US,1,https://www.basketball-reference.com/players/q/quinole01.html
