Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Quinten Post,Golden State Warriors,PF,7-0,238,"March 21, 2000",NL,R,https://www.basketball-reference.com/players/p/postqu01.html
