Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Miles Bridges,Charlotte Hornets,SF,6-7,225,"March 21, 1998",US,4,https://www.basketball-reference.com/players/b/bridgmi02.html
