Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Julian Strawther,Denver Nuggets,SF,6-7,205,"April 18, 2002",US,R,https://www.basketball-reference.com/players/s/strawju01.html
