Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Kelly Olynyk,Toronto Raptors,C,6-11,240,"April 19, 1991",CA,10,https://www.basketball-reference.com/players/o/olynyke01.html
