Player,Team,Position,Height,Weight,DOB,Nationality,Experience (Yrs),Website
Yves Missi,New Orleans Pelicans,C,6-11,235,"May 14, 2004",BE,R,https://www.basketball-reference.com/players/m/missiyv01.html
